category,page,name,price,normal_price
"Ketchup, sauces",5,ТОРЧИН Sos  satebeli 200g,20.40,20.40
"Ketchup, sauces",5,ТОРЧИН Sos  mexicano 200g,20.40,20.40
"Ketchup, sauces",5,ТОРЧИН Ketchup gingas 400g,24.50,24.50
"Ketchup, sauces",5,ТОРЧИН Ketchup pentru frigarui 400g,24.50,24.50
"Ketchup, sauces",5,"ТОРЧИН Maioneza De casa 50%, 300g",24.35,24.35
"Ketchup, sauces",5,"ТОРЧИН Maioneza Delicioasa 28%, 300g",18.25,18.25
"Ketchup, sauces",6,ГОТОВИМ ДОМА Ketchup pentru frigărui  400g,19.50,19.50
"Ketchup, sauces",6,ГОТОВИМ ДОМА Ketchup de tomate  400g,19.50,19.50
"Ketchup, sauces",6,ТОРЧИН Ketchup frigarui 270g,16.50,16.50
"Ketchup, sauces",6,ТОРЧИН Ketchup chili 270g,16.50,16.50
"Ketchup, sauces",6,ТОРЧИН Ketchup gingas 270g,16.50,16.50
"Ketchup, sauces",6,VERES Mustar praf 190g,13.25,13.25
"Ketchup, sauces",6,VERES Hrean  Ucrainesc 190g,14.30,14.30
"Ketchup, sauces",6,DERONI Sos Chili  325g,19.95,19.95
"Ketchup, sauces",6,DERONI Sos Tartar 305g,19.95,19.95
"Ketchup, sauces",6,DERONI Sos de usturoi  305g,19.95,19.95
"Ketchup, sauces",6,DERONI Sos Pizza&Pasta  320g,19.95,19.95
Bread,1,"SINCER Quinoa bread, 320g",32.65,32.65
Bread,1,SINCER Pumpernickel Bread 380g,26.00,26.00
Bread,1,"SINCER Wholemeal bread, 350g",24.00,24.00
Bread,1,"SINCER Bread Cape code, 330g",26.90,26.90
Bread,1,"SINCER Classic Ciabatta, 430g",19.25,19.25
Bread,1,"SINCER Fitness Bread, 340g",23.10,23.10
Bread,1,"SINCER Bread Borodino, 300g",21.20,21.20
Bread,1,"7 SPICE Paine la tava cu faina Integrala, feliata 450g",6.30,6.30
Bread,1,7 SPICE Paine Fitness amb. 350g,8.00,8.00
Bread,1,7 SPICE Paine Fiermierului amb. 500g,6.60,6.60
Bread,1,7 SPICE Paine Riga de secara amb. 450g,7.00,7.00
Bread,1,7 SPICE Paine Impletita feliata amb. 700g,10.50,10.50
Bread,1,7 SPICE Paine Fara drojdii amb. 500g,12.00,12.00
Bread,1,"7 SPICE Paine Cu porumb, feliata amb. 350g",5.50,5.50
Bread,1,7 SPICE Colac amb. 300g,5.45,5.45
Bread,1,"7 SPICE Paine De secara, feliata amb. 550g",7.70,7.70
Bread,1,"7 SPICE Paine Integrala, feliata amb. 500g",5.75,5.75
Bread,1,7 SPICE Franzela Integrala feliata amb. 500g,5.70,5.70
Bread,1,7 SPICE Franzela Alba feliata amb. 400g,5.00,5.00
Bread,1,PANINELLA Colac Amb. 295g,9.95,9.95
Bread,1,"FRANZELUTA Franzela Integrala, feliata amb. 300g",4.20,4.20
Bread,1,FRANZELUTA Paine Chisinau integrala feliata amb. 600g,6.69,6.69
Bread,1,FRANZELUTA Paine Livadia cu fructe feliata amb. 300g,12.10,12.10
Bread,1,"FRANZELUTA Paine Borodinschii, feliata amb. 600g",7.45,7.45
Bread,2,"FRANZELUTA Paine Talinn de secara, feliata amb. cal I 500g",7.30,7.30
Bread,2,FRANZELUTA Paine Alba feliata amb. c/s 550g,6.40,6.40
Bread,2,FRANZELUTA Paine Praga de secara fara drojdii feliata amb. 600g,7.15,7.15
Bread,2,FRANZELUTA Franzela Extra feliata amb. c/s 430g,5.15,5.15
Bread,2,FRANZELUTA Paine Graham feliata amb. 400g,5.30,5.30
Bread,2,"FRANZELUTA Paine Riga de secara, feliata amb. 500g",7.00,7.00
Bread,2,FRANZELUTA Franzela Oraseneasca plus feliata amb. 400g,5.20,5.20
Bread,2,FRANZELUTA Franzela Oraseneasca plus amb. 400g,5.00,5.00
Bread,2,FRANZELUTA Franzela Botanica feliata amb. 400g,4.45,4.45
Bread specialties,1,DAN CAKE Chifle Maxi Burger cu susan 300g,21.50,26.90
Bread specialties,1,DAN CAKE Chifle Hamburger cu susan 300g,22.20,27.90
Bread specialties,1,DAN CAKE Chifle Hot Dog 250g,26.90,26.90
Bread specialties,1,7 SPICE Rulada Cu mac 250g,20.70,20.70
Bread specialties,1,7 SPICE Paine Cu spelta si seminte amb. 500g,12.90,12.90
Bread specialties,1,7 SPICE Chifla Pentru Hot-Dog 240g,5.90,5.90
Bread specialties,1,KATIFIA LUX Lavas Foi de placinte 300g,11.50,11.50
Bread specialties,1,KATIFIA LUX Lavas Armenesc 2*150g,11.75,11.75
Bread specialties,1,KATIFIA LUX Lavas Armenesc 3*150g,15.00,15.00
Crispbread,1,RISO SCOTTI Crispbreads 5 quinoa cereals 100 g,15.90,15.90
Crispbread,1,RISO SCOTTI Rice / seed crispbread 100 g,15.90,15.90
Crispbread,1,RISO SCOTTI Rice Crispbread 100g,15.90,15.90
Crispbread,1,RISO SCOTTI Rice Cakes with Greens 100g,15.90,15.90
Crispbread,1,JEDEN TAG Pesmeți de grâu 250g,25.50,25.50
Crispbread,1,JEDEN TAG Pesmeți de cereale integrale 250g,25.50,25.50
Crispbread,1,O! PRET MIC Rondele orez Din hrisca/griu 100g,9.95,9.95
Crispbread,1,O! PRET MIC Rondele orez Din bulgur 100g,9.95,9.95
Crispbread,1,O! PRET MIC Rondele orez Din griu 100g,8.50,8.50
Crispbread,1,O! PRET MIC Rondele orez Din orez 100g,9.95,9.95
Crispbread,1,GALFIM Pesmeti Din boabe de griu fara drojdii 200g,8.90,8.90
Pastry,1,FRANZELUȚA Chiflă Doi Pici cu semințe de mac 120g,5.80,5.80
Pastry,1,7 SPICE Foitaj cu gem de coacaza neagra 75g,4.05,5.40
Pastry,1,7 SPICE Foitaj cu brinza 70g,5.45,5.45
Pastry,1,7 SPICE Foitaj cu umplutura de visina 75g,5.40,5.40
Pastry,1,7 SPICE Chifla Fagottino cu mac 90g,6.25,6.25
Pastry,1,7 SPICE Strudel Cu caise 90g,6.25,6.25
Pastry,1,7 SPICE Foitaj cu cascaval 75g,4.60,4.60
Pastry,1,7 SPICE Croissant Cu crema de cacao 75g,5.40,5.40
Pastry,1,7 SPICE Croissant- mini Cu crema de vanilie 110g,7.50,7.50
Pastry,1,7 SPICE Croissant- mini Cu cerma de lapte condensat 110g,7.50,7.50
Pastry,1,7 SPICE Croissant- mini Cu crema de cacao 110g,7.50,7.50
Pastry,1,7 SPICE Chifla Briosa 270g,10.20,10.20
Pastry,1,7 SPICE Chifla Cu magiun 2*75g,5.65,5.65
Pastry,1,FRANZELUTA Gogoase 300g,11.90,11.90
Pastry,1,FRANZELUTA Chifla Corina 140g,4.85,4.85
Pastry,1,FRANZELUTA Chifla Trandafir 140g,4.85,4.85
Pastry,1,FRANZELUTA Chifla Cu visina 2*70g,7.75,7.75
Pastry,1,FRANZELUTA Chifla De Mai 2*80g,5.25,5.25
Pastry,1,FRANZELUTA Chifla Briosa 300g,9.90,9.90
Pastry,1,FRANZELUTA Croissant Cu lapte condensat 130g,7.90,7.90
Pastry,1,FRANZELUTA Croissant Cu crema Carat 130g,7.90,7.90
Pastry,1,FRANZELUTA Foitaj  cu cascaval 80g,3.85,3.85
Cakes,1,COLIBRI Tort Kiev 640g,198.90,198.90
Cakes,1,COLIBRI Tort Fructe in sampanie 950g,150.00,150.00
Cakes,1,COLIBRI Tort Cu miere si visina 980g,135.90,135.90
Cakes,1,7 SPICE Tort DELICIU cu ananas 1kg,174.00,174.00
Cakes,1,7 SPICE Tartalet Smintinel 550g,78.00,78.00
Cakes,1,7 SPICE Tort Smintinel 1kg,126.00,126.00
Cakes,1,7 SPICE Tort De Casa 1kg,133.00,133.00
Cakes,1,7 SPICE Tort Afrodita 1kg,120.00,120.00
Cakes,1,7 SPICE Tort Poiana Vesela 1kg,104.00,104.00
Cakes,1,7 SPICE Tort Bonaparte 1kg,112.00,112.00
Cakes,1,7 SPICE Tartalet Napoleon 700g,70.00,70.00
Cakes,1,FRANZELUTA Tort Poveste 500g,48.90,48.90
Canned meat,1,LAN Pate with pork 300g,17.40,17.40
Canned meat,1,CARMEZ Liver pate 100g,16.95,16.95
Canned meat,1,CARMEZ Chicken pate Deosebit 200g,18.40,18.40
Canned meat,1,CARMEZ Micul dejun al turistului 100g,19.95,19.95
Canned meat,1,LAN Turkey liver pate 300g,17.40,17.40
Canned meat,1,ARDEALUL Pate de porc 300g,19.95,19.95
Canned meat,1,ARDEALUL Pate de pui 300g,19.95,19.95
Canned meat,1,PAMAPOL Dejun  turistic 300g,27.90,27.90
Canned meat,1,PAMAPOL Carne de porc 500g,49.50,49.50
Canned meat,1,PAMAPOL Pate delicios 160g,19.70,19.70
Canned meat,1,PAMAPOL Pate clasic 160g,19.70,19.70
Canned meat,1,PAMAPOL Pate de porc/gaina 390g,19.20,19.20
Canned meat,1,PAMAPOL Pate de curcan 390g,19.20,19.20
Canned meat,1,PAMAPOL Pate de porc  290g,15.65,15.65
Canned meat,1,PAMAPOL Pate de gaina 390g,19.20,19.20
Canned meat,1,"PAMAPOL Carne  inabusita, de porc  400g",28.30,28.30
Canned meat,1,PAMAPOL Pate de gaina 290g,15.65,15.65
Canned meat,1,PAMAPOL Pate de curcan 290g,15.65,15.65
Canned meat,1,PAMAPOL Pate de gasca 290g,15.65,15.65
Canned meat,1,CARMEZ Pate de gaina deosebit 300g,23.00,23.00
Canned meat,1,CARMEZ Pate de ficat 300g,23.00,23.00
Canned meat,1,CARMEZ Pate de PRAGA 300g,33.40,33.40
Canned meat,1,CARMEZ Pate de ficat 200g,18.40,18.40
Canned meat,1,CARMEZ Pate de Praga 200g,25.30,25.30
Canned meat,2,LAN Pate carne de curcan 300g,17.40,17.40
Canned meat,2,LAN Pate carne de gaina 300g,17.40,17.40
Canned meat,2,LAN Pate ficat de gaina 300g,17.40,17.40
Canned meat,2,SADU Pate cu ficat deosebit 300g,13.50,16.70
Canned meat,2,SADU Pate din ficat de pasare 300g,13.50,16.70
Canned meat,2,SADU Pate cu ficat de porc  300g,13.50,16.70
Canned fish,1,RIBNOE MENU Mackerel fillets in tomato sauce 175g,33.60,33.60
Canned fish,1,RIBNOE MENU Mackerel fillets in oil 175g,33.60,33.60
Canned fish,1,RIBNOE MENU Sardine fillets in oil 175g,33.60,33.60
Canned fish,1,RIBNOE MENU Sardine fillets in tomato sauce 175g,33.60,33.60
Canned fish,1,RIBNOE MENU Baltic fish 230g,15.75,15.75
Canned fish,1,RIBNOE MENU Sprats in herring oil 175gr,31.40,31.40
Canned fish,1,RIBNOE MENU Cod caviar 200g,48.20,48.20
Canned fish,1,DOBROFLOT IVASI Natural sardine 245g,39.95,39.95
Canned fish,1,DOBROFLOT Saury with oil 245g,41.40,41.40
Canned fish,1,DOBROFLOT Cod liver 215g,70.55,70.55
Canned fish,1,SEA HARVEST Tuna in oil 185g,22.95,22.95
Canned fish,1,RIO MARE Tuna in olive oil 2x160g,150.45,150.45
Canned fish,1,RIO MARE Tuna in its own juice 2x160g,150.45,150.45
Canned fish,1,РИЖСКОЕ ЗОЛОТО Sprats in oil 160g,22.50,22.50
Canned fish,1,BRIVAIS VILNIS Big sprats 2400g,34.30,34.30
Canned fish,1,RIBNOE MENU Sprats in oil 160g,23.50,23.50
Canned fish,1,BRIVAIS VILNIS Big sprats 190g,32.50,32.50
Canned fish,1,RIGA GOLD Sprats pate 160g,12.60,12.60
Canned fish,1,BRIVAIS VILNIS Sprats pate 160g,12.60,12.60
Canned fish,1,Dalmors Natali herring fillets in oil 300g,31.65,31.65
Canned fish,1,Dalmors Natali herring fillets in oil 200g,22.25,22.25
Canned fish,1,Dalmors Kira Herring fillets in oil 300g,31.65,31.65
Canned fish,1,Dalmors Kira Herring fillets in  oil 200g,22.25,22.25
Canned fish,1,"Dalmors Herring fillets in oil, without spices 300g",31.65,31.65
Canned fish,2,Dalmors Herring fillets in oil with Mushrooms 300g,31.65,31.65
Canned fish,2,Dalmors Herring fillets in oil with Mushrooms 200g,22.25,22.25
Canned fish,2,"Dalmors ASSORTMENTS of mackerel, herring and goldfish, in oil 200g",37.40,37.40
Canned fish,2,Dalmors Herring fillets in oil with black Olives 200g,22.25,22.25
Canned fish,2,Dalmors Herring fillets in oil with black Olives 300g,31.65,31.65
Canned fish,2,САНТА БРЕМОР Shrimp meat in brine 180g,49.85,49.85
Canned fish,2,САНТА БРЕМОР Seafood cocktail in oil Morskoy Mix 150g,28.00,28.00
Canned fish,2,САНТА БРЕМОР Chilean mussel meat in brine 180g,29.50,29.50
Canned fish,2,"САНТА БРЕМОР Chilean mussel meat Classic, in oil 150g",29.50,29.50
Canned fish,2,"VICI Refrigerated crab sticks, 150g",27.00,27.00
Canned fish,2,"OCEAN FISH Shellfish meat marinated in oil, kg",117.50,117.50
Canned fish,2,VICI Mussels Marinated in vegetable oil Verona 200g,40.00,40.00
Canned fish,2,VICI Marinated mussels in oil with mushrooms Palermo200g,40.00,40.00
Canned fish,2,VICI Refrigerated crab meat 200g,19.85,19.85
Canned fish,2,САНТА БРЕМОР Seafood cocktail in brine Morskoy Mix180g,29.90,29.90
Canned fish,2,САНТА БРЕМОР Seafood cocktail in brine 180g,26.95,32.90
Canned fish,2,"VICI MINI shrimp with spices, 360 g",60.00,60.00
Canned fish,2,"VICI Small crab claws, in garlic oil, 360 g",55.20,55.20
Canned fish,2,"VICI Cocktail seafood in oil, 200g",51.75,51.75
Canned fish,2,"VICI Smoked mussels, in oil, 200g",42.45,42.45
Canned fish,2,PESCAMAR Sardine marinate 115 g,17.50,17.50
Canned fish,2,PESCAMAR Fileu de macrou in sos de tomate 81g,20.90,20.90
Canned fish,2,PESCAMAR Fileu de macrou în ulei de floarea soarelui 81g,20.90,20.90
Canned fish,2,PESCAMAR Ton in ulei de fl.soarelui  111g,25.95,25.95
Canned fish,3,PESCAMAR Ton in ulei de floarea soarelui  900g,149.95,149.95
Canned fish,3,PESCAMAR Sardine in sos de tomate 115g,16.70,16.70
Canned fish,3,PESCAMAR Sardine in ulei de floarea soarelui 115g,17.50,17.50
Canned fish,3,PESCAMAR Calamari in ulei de floarea soarelui  111g,25.50,25.50
Canned fish,3,PESCAMAR Calamari in cerneala de sepie 111g,20.90,20.90
Canned fish,3,PESCAMAR Bucati de moluste in sos de usturoi 111g,31.50,31.50
Canned fish,3,PESCAMAR Bucati de moluste in ulei de floarea soarelui 111g,31.50,31.50
Canned fish,3,PESCAMAR Midii in sos Imperial 111g,27.95,27.95
Canned fish,3,PESCAMAR Midii in sos picant 111g,27.95,27.95
Canned fish,3,PESCAMAR Ton in sos de rosii 3*80g,54.95,54.95
Canned fish,3,PESCAMAR Ton in suc propriu 3*80g,54.95,54.95
Canned fish,3,PESCAMAR Ton in ulei de masline 3*80g,73.50,73.50
Canned fish,3,PESCAMAR Ton in ulei vegetal 3*80g,54.95,54.95
Canned fish,3,SENGA Sprote in ulei 160g,21.50,21.50
Canned fish,3,SENGA Hering in ulei 240g,22.95,22.95
Canned fish,3,SENGA Somon in ulei 160g,29.95,29.95
Canned fish,3,BALTICA Guvide in sos de rosii 240g,17.55,17.55
Canned fish,3,KING OSCAR Ficat  de batog in ulei 190g,66.05,66.05
Canned fish,3,ЛАТВИЙСКАЯ ИМПЕРИЯ  Sprote in ulei 240g,32.75,32.75
Canned fish,3,RIO MARE Ton in ulei de masline 4*80g,160.80,160.80
Canned fish,3,RIO MARE Ton in suc propriu 4*80g,160.80,160.80
Canned fish,3,ЗОЛОТАЯ СЕТЬ Sardinela in ulei 250g,18.50,21.25
Canned fish,3,ЗОЛОТАЯ СЕТЬ Sardina in ulei 250g,18.50,21.25
Canned fish,3,ЗОЛОТАЯ СЕТЬ Hering in ulei 250g,18.50,21.25
Canned fish,4,АКВАТОРИЯ Ton in suc propriu pentru salata 185g,20.95,20.95
Canned fish,4,АКВАТОРИЯ Ton in ulei pentru salata 185g,20.95,20.95
Canned fish,4,RIGA GOLD Sprote in ulei 250g,49.50,49.50
Canned fish,4,"АКВАТОРИЯ Ton bucati, in suc propriu 240g",43.70,43.70
Canned fish,4,BLUE MORINA Gingirica in sos de tomate 240g,16.90,16.90
Canned fish,4,BRIVAIS VILNIS Sardea in sos de tomate 240g,26.90,26.90
Canned fish,4,BRIVAIS VILNIS Sardea in ulei 240g,25.75,25.75
Canned fish,4,RIGA GOLD Sprote in ulei 160g,25.75,25.75
Canned fish,4,RIGA GOLD Sprote in ulei 160g,25.90,25.90
Canned fish,4,BRIVAIS VILNIS Sprote de Riga 190g,28.95,34.30
Canned fish,4,BRIVAIS VILNIS Chiftelute in sos de tomate 240g,11.05,13.45
Canned fish,4,BRIVAIS VILNIS Sardea in ulei 240g,24.40,24.40
Canned fish,4,BRIVAIS VILNIS Gingirica in sos de tomate 240g,21.50,21.50
Canned vegetables,1,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,1,VIS Sliced bell pepper in tomato sauce 400g,22.30,22.30
Canned vegetables,1,VIS Marinated sweet peppers 400g,22.30,22.30
Canned vegetables,1,ANTICO CASALE Cherry tomatoes in tomato sauce 400g,21.50,21.50
Canned vegetables,1,ANTICO CASALE Peeled tomatoes 400g,18.95,18.95
Canned vegetables,1,ANTICO CASALE Cannellini beans 400g,17.95,17.95
Canned vegetables,1,CASA RINALDI Anchovies in olive oil 95g,129.95,129.95
Canned vegetables,1,KOODI Хумус с чесноком 350г,26.20,26.20
Canned vegetables,1,KOODI Hummus classic 350g,25.20,25.20
Canned vegetables,1,KOODI Natural chickpeas 380g,16.60,16.60
Canned vegetables,1,KOODI Hummus with olives and tahini 350g,34.20,34.20
Canned vegetables,1,KOODI Hummus with sweet pepper and tahini 350g,31.05,31.05
Canned vegetables,1,KOODI Baked eggplant 350g,30.70,30.70
Canned vegetables,1,KOODI Baked eggplant with red pepper 350g,30.70,30.70
Canned vegetables,1,VERES Hot pepper 300g,31.95,31.95
Canned vegetables,1,VERES Eggplant stew Extra 500g,27.85,27.85
Canned vegetables,1,VERES Fried eggplants with vegetables 500g,32.30,32.30
Canned vegetables,1,VERES Bulgarian Lecho 500g,27.50,27.50
Canned vegetables,1,VERES Vegetable stew 500g,28.00,28.00
Canned vegetables,1,VERES Zakarpatskaia vegetable snack 500g,29.15,29.15
Canned vegetables,1,VERES Beans in tomato sauce 400g,18.70,18.70
Canned vegetables,1,VERES White beans 400g,18.70,18.70
Canned vegetables,1,VERES Green peas 420g,16.90,16.90
Canned vegetables,1,VERES Sweet corn 340g,18.40,18.40
Canned vegetables,1,DELICIOS Tomato paste 720g,29.90,29.90
Canned vegetables,2,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,2,VIS Natural chickpeas 410g,14.85,14.85
Canned vegetables,2,VIS Spicy adjika with hot peppers 225g,13.45,13.45
Canned vegetables,2,VIS Classic Adjica with garlic 225g,13.45,13.45
Canned vegetables,2,BONDUELLE Mexican Mix 420g,25.50,25.50
Canned vegetables,2,BONDUELLE White beans 400g,23.50,23.50
Canned vegetables,2,BONDUELLE Sweet corn 580ml,34.30,34.30
Canned vegetables,2,NATUR BRAVO Green peas 212ml,8.15,8.15
Canned vegetables,2,DELICIOS Marinated pimento 430 ml,24.50,24.50
Canned vegetables,2,NATUR BRAVO Marinated hot peppers 430 ml,24.40,24.40
Canned vegetables,2,DELICIOS Delicious  Adjica 314ml,14.60,14.60
Canned vegetables,2,DELICIOS Vegetable ragu 430ml,21.20,21.20
Canned vegetables,2,DELICIOS Assorted cucumbers and tomatoes 720g,21.10,21.10
Canned vegetables,2,DELICIOS Marinated tomatoes 720ml,16.70,16.70
Canned vegetables,2,DELICIOS Tomatoes in tomato juice 720ml,17.35,17.35
Canned vegetables,2,DELICIOS Zucchini appetizer 370ml,13.00,13.00
Canned vegetables,2,VIS Marinated tomatoes 670g,15.50,15.50
Canned vegetables,2,VIS Canned tomatoes 670g,15.50,15.50
Canned vegetables,2,BUN STRABUN Gogosari marinati taiati 400g,18.20,18.20
Canned vegetables,2,VELIKA Zacusca cu ciuperci 245g,29.95,29.95
Canned vegetables,2,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,2,PANINELLA Adjica Moldoveneasca DiN Camara 500g,26.85,26.85
Canned vegetables,2,ROMEO ROSSI Rosii  uscate in ulei 290g,49.95,49.95
Canned vegetables,2,"ROMEO ROSSI Rosii  decojite pasate, cuburi 400g",19.95,19.95
Canned vegetables,2,ROMEO ROSSI Rosii  decojite  400g,19.95,19.95
Canned vegetables,3,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,3,VELIKA Ajvar de casa 300g,49.95,49.95
Canned vegetables,3,VELIKA Zakuska de legume 265g,37.95,37.95
Canned vegetables,3,NEZHIN Castraveti marinati 920g,39.95,39.95
Canned vegetables,3,NEZHIN Castraveti murati ca la tara 920g,44.95,44.95
Canned vegetables,3,NEZHIN Rosii  conservate in suc propriu 920g,32.95,32.95
Canned vegetables,3,NEZHIN Tocana  de legume mix dulce-picant 460g,27.95,27.95
Canned vegetables,3,NEZHIN Aperitiv  de ardei Lechio cu fasole 460g,27.95,27.95
Canned vegetables,3,NEZHIN Aperitiv  de ardei dulce 450g,27.95,27.95
Canned vegetables,3,NEZHIN Aperitiv  din vinata si ardei a la Maroc 450g,27.95,27.95
Canned vegetables,3,НЕЖИН Ragu  Fiesta mexican 470g,27.95,27.95
Canned vegetables,3,NEZHIN Rosii  galbene marinate 920g,32.95,32.95
Canned vegetables,3,NEZHIN Aperitiv  Украинская de vinete 450g,27.95,27.95
Canned vegetables,3,NEZHIN Ratatouille 450g,27.95,27.95
Canned vegetables,3,NEZHIN Ardei  dulce in sos de tomate 450g,27.95,27.95
Canned vegetables,3,NEZHIN Vanata in stil grecesc 450g,27.95,27.95
Canned vegetables,3,NEZHIN Vanata in adjica 450g,27.95,27.95
Canned vegetables,3,NEZHIN Adjica iute 450g,27.95,27.95
Canned vegetables,3,BUN STRABUN Rosii in suc propriu 720ml,17.90,17.90
Canned vegetables,3,BUN STRABUN Pickled cucumbers 720ml,20.90,20.90
Canned vegetables,3,BUN STRABUN Tocana de dovlecei 400 g,12.60,12.60
Canned vegetables,3,РУНА Adjica  firmenaia 212g,20.50,20.50
Canned vegetables,3,РУНА Adjica Po-Gruzinschi 212g,20.50,20.50
Canned vegetables,3,HEINZ Mazare  verde conservata 400g,12.95,17.95
Canned vegetables,3,ADAMC Сastraveti  conservati  670g,26.50,26.50
Canned vegetables,4,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,4,ADAMC Porumb  conservat 340g,13.40,13.40
Canned vegetables,4,BUN STRABUN Fasole  naturala 700g,23.95,23.95
Canned vegetables,4,VIS Fasole  alba conservata 700g,24.20,24.20
Canned vegetables,4,O! PRET MIC Porumb  dulce conservat 425ml,10.95,10.95
Canned vegetables,4,O! PRET MIC Mazare  verde conservata 425ml,8.95,8.95
Canned vegetables,4,VIS Porumb  super dulce conservat 400g,14.30,14.30
Canned vegetables,4,"VIS Castraveti, rosii asorti 980g",25.60,25.60
Canned vegetables,4,VIS Porumb conservat 400g,15.50,15.50
Canned vegetables,4,VIS Mazare  verde conservata 415g,14.40,14.40
Canned vegetables,4,VIS Tocana  de dovlecei 400g,13.85,13.85
Canned vegetables,4,VIS Fasole  rosie in sos de tomate 410g,17.20,17.20
Canned vegetables,4,VIS Fasole  rosie 410g,17.20,17.20
Canned vegetables,4,VIS Fasole  albe in sos de tomate 410g,15.95,15.95
Canned vegetables,4,VIS Fasole  albe 410g,15.95,15.95
Canned vegetables,4,VIS Tomate in suc propriu 670g,15.90,15.90
Canned vegetables,4,VIS Castraveti marinati 670g,22.20,22.20
Canned vegetables,4,VIS Castraveti conservati 670g,22.20,22.20
Canned vegetables,4,VIS Mazare  verde conservata 540g,17.75,17.75
Canned vegetables,4,VIS Mazare  verde conservata 420g,12.60,12.60
Canned vegetables,4,DELICIOS Fasole albe in sos de tomate 720ml,25.20,25.20
Canned vegetables,4,DELICIOS Mazare  verde 425g,11.20,11.20
Canned vegetables,4,DELICIOS Castraveti marinati 720g,18.70,18.70
Canned vegetables,4,DELICIOS Porumb dulce 425g,13.15,13.15
Canned vegetables,4,DELICIOS Aperitiv  din dovlecei 720g,22.85,22.85
Canned vegetables,5,ADAMС Мazăre verde conservată  670g,20.00,20.00
Canned vegetables,5,CHUMAK Pasta  de tomate 70g,5.55,5.55
Canned vegetables,5,BONDUELLE Fasole rosie conservata 400g,26.30,26.30
Canned vegetables,5,BONDUELLE Porumb conservat 340g,20.10,20.10
Canned vegetables,5,BONDUELLE Mazare verde conservata 400g,20.10,20.10
Canned vegetables,5,VERES Castraveti marinati 500g,31.50,31.50
Canned vegetables,5,VERES Castraveti marinati 300g,24.95,24.95
Olives,1,HUTESA Black olives ROYAL 240-260 with seed 420/225g,28.00,28.00
Olives,1,HUTESA Olives 240-260 with seed 390/150g,28.00,28.00
